Main_category,Sub_category,Item,Conditions,Effective_date,Unit_cost
LAGNALEIÐIR,Rör og barkar,Plaströr 50 mm ,"Huldar utanáliggjandi röra, festar m. spennum borgöt innif",18.05.2016,1.43
LAGNALEIÐIR,Rör og barkar,Plaströr 50 mm ,í einangrun og stei skurður innif. loft veggir,01.12.2007,1.31
LAGNALEIÐIR,Rör og barkar,Plaströr 50 mm ,í forsteyptar plötur,01.06.2018,0.83
LAGNALEIÐIR,Rör og barkar,Plaströr 50 mm ,í gifs eða kerfisveggi,01.12.2007,1.31
LAGNALEIÐIR,Rör og barkar,Plaströr 50 mm ,"í steypumót, loft og veggi, venjuleg járnalögn",01.12.2007,0.66
LAGNALEIÐIR,Rör og barkar,Plaströr 50 mm ,"í steypumót, loft, veggi, bita eða súlur með tvöfaldri, eða sérstaklega þéttri járnalögn. ",01.12.2007,0.99
LAGNALEIÐIR,Rör og barkar,Plaströr 50 mm ,"í trégrind, vegg og loft",01.12.2007,1.25
LAGNALEIÐIR,Rör og barkar,Plaströr 50 mm ,"í trégrind, vegg og loft, borað og/eða sagað fyrir rörum",01.12.2007,1.31
LAGNALEIÐIR,Rör og barkar,Plaströr 50 mm ,í vikurrauf m/fest. og rauf.ál. v. gjallsteinn,01.12.2007,2.02
LAGNALEIÐIR,Rör og barkar,Plaströr 50 mm ,"í vikurvegg, m/festingu og rauf",01.12.2007,1.82
LAGNALEIÐIR,Rör og barkar,"Plaströr 50 mm u.l, grátt, formúffað","Sýnilegar utanál röralagnir plast, borgöt festingar innif.",18.05.2016,1.61
LAGNALEIÐIR,Rör og barkar,Plaströr 60 mm ,"Huldar utanáliggjandi röra, festar m. spennum borgöt innif",18.05.2016,1.82
LAGNALEIÐIR,Rör og barkar,Plaströr 60 mm ,í einangrun og stei skurður innif. loft veggir,01.12.2007,1.69
LAGNALEIÐIR,Rör og barkar,Plaströr 60 mm ,í forsteyptar plötur,01.06.2018,0.97
LAGNALEIÐIR,Rör og barkar,Plaströr 60 mm ,í gifs eða kerfisveggi,01.12.2007,1.69
LAGNALEIÐIR,Rör og barkar,Plaströr 60 mm ,"í steypumót, loft og veggi, venjuleg járnalögn",01.12.2007,0.77
LAGNALEIÐIR,Rör og barkar,Plaströr 60 mm ,"í steypumót, loft, veggi, bita eða súlur með tvöfaldri, eða sérstaklega þéttri járnalögn. ",01.12.2007,1.16
LAGNALEIÐIR,Rör og barkar,Plaströr 60 mm ,"í trégrind, vegg og loft",01.12.2007,1.63
LAGNALEIÐIR,Rör og barkar,Plaströr 60 mm ,"í trégrind, vegg og loft, borað og/eða sagað fyrir rörum",01.12.2007,1.69
LAGNALEIÐIR,Rör og barkar,"Plaströr 60 mm u.l, grátt, formúffað","Sýnilegar utanál röralagnir plast, borgöt festingar innif.",18.05.2016,1.99
LAGNALEIÐIR,Rör og barkar,Plaströr 75 mm ,"Huldar utanáliggjandi röra, festar m. spennum borgöt innif",18.05.2016,2.06
LAGNALEIÐIR,Rör og barkar,Plaströr 75 mm ,í einangrun og stei skurður innif. loft veggir,01.12.2007,1.89
LAGNALEIÐIR,Rör og barkar,Plaströr 75 mm ,í forsteyptar plötur,01.06.2018,1.04
LAGNALEIÐIR,Rör og barkar,Plaströr 75 mm ,í gifs eða kerfisveggi,01.12.2007,1.92
LAGNALEIÐIR,Rör og barkar,Plaströr 75 mm ,"í steypumót, loft og veggi, venjuleg járnalögn",01.12.2007,0.83
LAGNALEIÐIR,Rör og barkar,Plaströr 75 mm ,"í steypumót, loft, veggi, bita eða súlur með tvöfaldri, eða sérstaklega þéttri járnalögn. ",01.12.2007,1.25
LAGNALEIÐIR,Rör og barkar,Plaströr 75 mm ,"í trégrind, vegg og loft",01.12.2007,1.89
LAGNALEIÐIR,Rör og barkar,Plaströr 75 mm ,"í trégrind, vegg og loft, borað og/eða sagað fyrir rörum",01.12.2007,1.92
LAGNALEIÐIR,Rör og barkar,"Plaströr 75 mm u.l, grátt, formúffað","Sýnilegar utanál röralagnir plast, borgöt festingar innif.",18.05.2016,2.23
LAGNALEIÐIR,Rör og barkar,Plaströr 90 mm,"Huldar utanáliggjandi röra, festar m. spennum borgöt innif",14.10.2024,2.3
LAGNALEIÐIR,Rör og barkar,Plaströr 90 mm,í forsteyptar plötur,14.10.2024,1.1
LAGNALEIÐIR,Rör og barkar,Plaströr 90 mm,"í steypumót, loft og veggi, venjuleg járnalögn",14.10.2024,0.9
LAGNALEIÐIR,Rör og barkar,Plaströr 90 mm,"í steypumót, loft, veggi, bita eða súlur með tvöfaldri, eða sérstaklega þéttri járnalögn. ",14.10.2024,1.3
LAGNALEIÐIR,Rör og barkar,"Skammbitar,auka",sagaðir og festir í sérlögnum,01.01.2000,0.4
LAGNALEIÐIR,Rör og barkar,Stálrör 16 mm ,"Sýnilegar utanál röralagnir stál, borgöt, festingar innif.",03.11.2019,1.06
LAGNALEIÐIR,Rör og barkar,Stálrör 20 mm ,"Sýnilegar utanál röralagnir stál, borgöt, festingar innif.",03.11.2019,1.12
LAGNALEIÐIR,Rör og barkar,Stálrör 25 mm ,"Sýnilegar utanál röralagnir stál, borgöt, festingar innif.",03.11.2019,1.43
LAGNALEIÐIR,Rör og barkar,Stálrör 32 mm ,"Sýnilegar utanál röralagnir stál, borgöt, festingar innif.",03.11.2019,1.64
LAGNALEIÐIR,Rör og barkar,Stálrör 40 mm ,"Sýnilegar utanál röralagnir stál, borgöt, festingar innif.",03.11.2019,1.85
LAGNALEIÐIR,Rör og barkar,Stálrör 50 mm ,"Sýnilegar utanál röralagnir stál, borgöt, festingar innif.",03.11.2019,2.25
LAGNALEIÐIR,Rör og barkar,Stálrör 60 mm ,"Sýnilegar utanál röralagnir stál, borgöt, festingar innif.",03.11.2019,2.79
LAGNALEIÐIR,Rör og barkar,Stálrör 75 mm ,"Sýnilegar utanál röralagnir stál, borgöt, festingar innif.",03.11.2019,3.12
LAGNALEIÐIR,Streng- og tenglarennur,Dós f. búnað í rennur,uppsett,01.01.2000,0.35
LAGNALEIÐIR,Streng- og tenglarennur,Gólfrenna 15-25 cm,m / loki og festingum ,01.12.2007,3
LAGNALEIÐIR,Streng- og tenglarennur,Gólfrenna 30-35 cm,m / loki og festingum ,01.12.2007,3.5
LAGNALEIÐIR,Streng- og tenglarennur,Gólfrenna 40-60 cm,m / loki og festingum ,01.12.2007,4.5
LAGNALEIÐIR,Streng- og tenglarennur,R/T og gólflistarenna plast einf ,"m/skilrúmi,skurði, loki, og festingum",01.12.2007,2.66
LAGNALEIÐIR,Streng- og tenglarennur,R/T og gólflistarenna plast tvöf ,"m/skilrúmi,skurði, loki, og festingum",01.12.2007,2.86
LAGNALEIÐIR,Streng- og tenglarennur,R/T renna ál einf ,"m/ skilrúmi skurði,loki,festingum og jarðb",01.12.2007,3.8
LAGNALEIÐIR,Streng- og tenglarennur,R/T renna ál tvöf ,"m/ skilrúmi skurði,loki,festingum og jarðb",01.12.2007,4.25
LAGNALEIÐIR,Streng- og tenglarennur,R/T súla m. festibúnaði,Hver metri umfram 2 m ,01.12.2007,2
LAGNALEIÐIR,Streng- og tenglarennur,R/T súla m. festibúnaði,Hvert stykki < 2 metrar,01.12.2007,9
LAGNALEIÐIR,Streng- og tenglarennur,"Renna, plast",<=50 mm,01.12.2007,1
LAGNALEIÐIR,Streng- og tenglarennur,"Renna, plast",>51 mm,01.12.2007,2
LAGNALEIÐIR,Streng- og tenglarennur,Skorin R/T renna í sérlögnum hver skurður,ál,01.12.2007,1.4
LAGNALEIÐIR,Streng- og tenglarennur,Skorin R/T renna í sérlögnum hver skurður,plast ,01.12.2007,1.1
LAGNALEIÐIR,Streng- og tenglarennur,Sökkuldós á gólflistarennu fyrir búnað,uppsett m/festingum,01.01.2000,0.64
LAGNALEIÐIR,Streng- og tenglarennur,Strengrenna Al 12x20 mm,m uppsett,14.10.2024,1.43
LAGNALEIÐIR,Streng- og tenglarennur,Strengrenna Al 18x20 mm,m uppsett,14.10.2024,1.43
LAGNALEIÐIR,Streng- og tenglarennur,Strengrenna Al 18x35 mm,m uppsett,14.10.2024,1.43
LAGNALEIÐIR,Streng- og tenglarennur,Strengrenna Plast 12x20 mm,m uppsett,14.10.2024,1
LAGNALEIÐIR,Streng- og tenglarennur,Strengrenna Plast 12x30 mm,m uppsett,14.10.2024,1
LAGNALEIÐIR,Streng- og tenglarennur,Strengrenna Plast 18x20 mm,m uppsett,14.10.2024,1
LAGNALEIÐIR,Streng- og tenglarennur,"Strengrenna, ál  <= 50 mm",,09.02.2016,1.43
LAGNALEIÐIR,Streng- og tenglarennur,"Strengrenna, ál  > 51 mm",,09.02.2016,2.98
LAGNALEIÐIR,Streng- og tenglarennur,Tenglahaus á gólfrennu,-,01.01.2000,0.8
LAGNALEIÐIR,Streng- og tenglarennur,Tenglarenna Al 63x170 mm,m uppsett,14.10.2024,2.98
LAGNALEIÐIR,Streng- og tenglarennur,Tenglarenna Al 65x130 mm,m uppsett,14.10.2024,2.98
LAGNALEIÐIR,Streng- og tenglarennur,Tenglarenna Al 70x100 mm,m uppsett,14.10.2024,2.98
LAGNALEIÐIR,Streng- og tenglarennur,Tenglarenna Al 72x161 mm,m uppsett,14.10.2024,2.98
LAGNALEIÐIR,Streng- og tenglarennur,Tenglarenna Plast 65x100 mm,m uppsett,14.10.2024,2
LAGNALEIÐIR,Streng- og tenglarennur,Tenglarenna Plast 65x130 mm,m uppsett,14.10.2024,2
LAGNALEIÐIR,Streng- og tenglarennur,Tenglarenna Plast 65x170 mm,m uppsett,14.10.2024,2
LAGNALEIÐIR,Streng- og tenglarennur,Tenglarennudós,uppsett,04.10.2019,0.35
LAGNALEIÐIR,Streng- og tenglarennur,Tenglarennudós tvöföld,uppsett,30.06.2026,0
LAGNALEIÐIR,Strengstigar og bakkar,Hornplata,-,01.01.2000,0.2
LAGNALEIÐIR,Strengstigar og bakkar,Kapalbakki 100 mm,uppsettur,01.07.2024,3.02
LAGNALEIÐIR,Strengstigar og bakkar,Kapalbakki 150 mm,uppsettur,01.07.2024,3.16
LAGNALEIÐIR,Strengstigar og bakkar,Kapalbakki 200 mm,uppsettur,01.07.2024,3.16
LAGNALEIÐIR,Strengstigar og bakkar,Kapalbakki 300 mm,uppsettir,20.02.2008,3.3
LAGNALEIÐIR,Strengstigar og bakkar,Kapalbakki 400 mm,uppsettir,20.02.2008,3.44
LAGNALEIÐIR,Strengstigar og bakkar,Kapalbakki 50 mm,uppsettur,01.07.2024,3.02
LAGNALEIÐIR,Strengstigar og bakkar,Kapalbakki 500 mm,uppsettir,20.02.2008,3.58
LAGNALEIÐIR,Strengstigar og bakkar,Kapalbakki 600 mm,uppsettir,20.02.2008,3.72
LAGNALEIÐIR,Strengstigar og bakkar,Kapalbakki 75 mm,uppsettur,01.07.2024,3.02
LAGNALEIÐIR,Strengstigar og bakkar,Krókskinna / ankerskinna ,"hver meter, eða stykki minna en meter",01.01.2000,0.8
LAGNALEIÐIR,Strengstigar og bakkar,Lagnasúla ,m uppsettir með festibúnaði ,01.01.2000,2
LAGNALEIÐIR,Strengstigar og bakkar,Límlisti fyrir streng,m uppsettir,01.01.2000,0.5
LAGNALEIÐIR,Strengstigar og bakkar,Loftrásalisti,m uppsettir,01.01.2000,0.25
LAGNALEIÐIR,Strengstigar og bakkar,Netstigi <= 100 mm,"án upphengja, beygja og samsetninga",01.07.2024,0.7
LAGNALEIÐIR,Strengstigar og bakkar,Netstigi <= 100 mm,"með upphengjum, beygjum og samsetningum",01.07.2024,2.6
LAGNALEIÐIR,Strengstigar og bakkar,Netstigi 120 mm,"án upphengja, beygja og samsetninga",01.12.2007,0.7
LAGNALEIÐIR,Strengstigar og bakkar,Netstigi 120 mm,"með upphengjum, beygjum og samsetningum",01.12.2007,2.6
LAGNALEIÐIR,Strengstigar og bakkar,Netstigi 200 mm ,"án upphengja, beygja og samsetninga",01.12.2007,0.7
LAGNALEIÐIR,Strengstigar og bakkar,Netstigi 200 mm ,"með upphengjum, beygjum og samsetningum",01.12.2007,2.6
LAGNALEIÐIR,Strengstigar og bakkar,Netstigi 300 mm ,"án upphengja, beygja og samsetninga",01.12.2007,0.7
LAGNALEIÐIR,Strengstigar og bakkar,Netstigi 300 mm ,"með upphengjum, beygjum og samsetningum",01.12.2007,2.6
LAGNALEIÐIR,Strengstigar og bakkar,Netstigi 400 mm ,"án upphengja, beygja og samsetninga",01.12.2007,0.7
LAGNALEIÐIR,Strengstigar og bakkar,Netstigi 400 mm ,"með upphengjum, beygjum og samsetningum",01.12.2007,2.6
LAGNALEIÐIR,Strengstigar og bakkar,Netstigi 500 mm ,"án upphengja, beygja og samsetninga",01.12.2007,1.06
LAGNALEIÐIR,Strengstigar og bakkar,Netstigi 500 mm ,"með upphengjum, beygjum og samsetningum",01.12.2007,3.06
LAGNALEIÐIR,Strengstigar og bakkar,Netstigi 600 mm ,"án upphengja, beygja og samsetninga",01.12.2007,1.06
LAGNALEIÐIR,Strengstigar og bakkar,Netstigi 600 mm ,"með upphengjum, beygjum og samsetningum",01.12.2007,3.06
LAGNALEIÐIR,Strengstigar og bakkar,Plata undir loftrásalista,uppsett,01.01.2000,0.15
LAGNALEIÐIR,Strengstigar og bakkar,Skipabakki 150 mm,uppsettir,01.12.2007,1.42
LAGNALEIÐIR,Strengstigar og bakkar,Skipabakki 200mm,uppsettur,01.07.2024,1.42
LAGNALEIÐIR,Strengstigar og bakkar,Skipabakki 300 mm,uppsettir,01.12.2007,1.52
LAGNALEIÐIR,Strengstigar og bakkar,Skipabakki 400 mm,uppsettir,01.12.2007,1.62
LAGNALEIÐIR,Strengstigar og bakkar,Skipabakki 500 mm,uppsettir,01.12.2007,1.72
LAGNALEIÐIR,Strengstigar og bakkar,Skipabakki 600 mm,uppsettir,01.12.2007,1.82
LAGNALEIÐIR,Strengstigar og bakkar,Strengstigi 150 mm ,"án upphengja, beygja og samsetninga",01.07.2024,0.7
LAGNALEIÐIR,Strengstigar og bakkar,Strengstigi 150 mm ,"með upphengjum, beygjum og samsetningum",01.07.2024,2.6
LAGNALEIÐIR,Strengstigar og bakkar,Strengstigi 200 mm,"án upphengja, beygja og samsetninga",01.07.2024,0.7
LAGNALEIÐIR,Strengstigar og bakkar,Strengstigi 200 mm,"með upphengjum, beygjum og samsetningum",01.07.2024,2.6
LAGNALEIÐIR,Strengstigar og bakkar,Strengstigi 300 mm ,"án upphengja, beygja og samsetninga",01.07.2024,0.7
LAGNALEIÐIR,Strengstigar og bakkar,Strengstigi 300 mm ,"með upphengjum, beygjum og samsetningum",01.07.2024,2.6
LAGNALEIÐIR,Strengstigar og bakkar,Strengstigi 400 mm ,"án upphengja, beygja og samsetninga",19.05.2016,0.7
LAGNALEIÐIR,Strengstigar og bakkar,Strengstigi 400 mm ,"með upphengjum, beygjum og samsetningum",19.05.2016,2.6
LAGNALEIÐIR,Strengstigar og bakkar,Strengstigi 500 mm ,"án upphengja, beygja og samsetninga",19.05.2016,1.06
LAGNALEIÐIR,Strengstigar og bakkar,Strengstigi 500 mm ,"með upphengjum, beygjum og samsetningum",19.05.2016,3.06
LAGNALEIÐIR,Strengstigar og bakkar,Strengstigi 600 mm ,"án upphengja, beygja og samsetninga",19.05.2016,1.06
LAGNALEIÐIR,Strengstigar og bakkar,Strengstigi 600 mm ,"með upphengjum, beygjum og samsetningum",19.05.2016,3.06
LAGNALEIÐIR,Strengstigar og bakkar,Tækjaplata,sett á strengstiga/bakka,01.01.2000,0.2
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi  25 A,"festur á botnplötu og tengdur, borgöt innifalin",01.07.2024,4.39
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi  25 A,uppsettur og tengdur,01.07.2024,3.66
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi  25 A,uppsettur og tengdur öðru megin 3X,01.07.2024,2.73
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi <= 16 A,"festur á botnplötu og tengdur, borgöt innifalin",01.07.2024,3.31
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi <= 16 A,uppsettur og tengdur ,01.07.2024,2.76
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi <= 16 A,uppsettur og tengdur öðru megin 3X,01.07.2024,2.13
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 100 A,"festur á botnplötu og tengdur, borgöt innifalin",01.07.2024,6.98
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 100 A,uppsettur og tengdur ,01.07.2024,5.82
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 100 A,uppsettur og tengdur öðru megin 3X,01.07.2024,4.41
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 1200 A,"festur á botnplötu og tengdur, borgöt innifalin",31.10.2017,113.2
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 1200 A,uppsettur og tengdur ,31.10.2017,94.3
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 1200 A,uppsettur og tengdur öðru megin 3X,31.10.2017,52.2
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 125 A,"festur á botnplötu og tengdur, borgöt innifalin",01.07.2024,12.38
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 125 A,uppsettur og tengdur ,01.07.2024,10.32
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 125 A,uppsettur og tengdur öðru megin 3X,01.07.2024,7.56
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 160 A,festur á botnplötu og tengdur,01.07.2024,12.38
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 160 A,uppsettur og tengdur ,01.07.2024,10.32
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 160 A,uppsettur og tengdur öðru megin 3X,01.07.2024,7.56
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 1600 A ,"festur á botnplötu og tengdur, borgöt innifalin",04.10.2019,163.63
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 1600 A ,uppsettur og tengdur ,04.10.2019,136.18
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 1600 A ,uppsettur og tengdur öðru megin 3X,04.10.2019,73.25
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 20 A,"festur á botnplötu og tengdur, borgöt innifalin",01.07.2024,3.31
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 20 A,uppsettur og tengdur,01.07.2024,2.76
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 20 A,uppsettur og tengdur öðru megin 3X,01.07.2024,2.13
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 200 A,"festur á botnplötu og tengdur, borgöt innifalin",01.07.2024,19.32
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 200 A,uppsettur og tengdur,01.07.2024,16.1
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 200 A,uppsettur og tengdur öðru megin 3X,01.07.2024,11.9
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 2000 A,"festur á botnplötu og tengdur, borgöt innifalin",04.10.2019,237.2
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 2000 A,uppsettur og tengdur,04.10.2019,196.66
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 2000 A,uppsettur og tengdur öðru megin 3X,04.10.2019,102.8
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 250 A,"festur á botnplötu og tengdur, borgöt innifalin",01.07.2024,19.32
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 250 A,uppsettur og tengdur,01.07.2024,16.1
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 250 A,uppsettur og tengdur öðru megin 3X,01.07.2024,11.9
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 315 A,"festur á botnplötu og tengdur, borgöt innifalin",01.12.2007,27.5
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 315 A,uppsettur og tengdur,01.12.2007,22.92
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 315 A,uppsettur og tengdur öðru megin 3X,01.12.2007,17.16
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 32 A,"festur á botnplötu og tengdur, borgöt innifalin",01.07.2024,4.39
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 32 A,uppsettur og tengdur,01.07.2024,3.66
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 32 A,uppsettur og tengdur öðru megin 3X,01.07.2024,2.73
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 40 A,"festur á botnplötu og tengdur, borgöt innifalin",01.07.2024,5.9
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 40 A,uppsettur og tengdur,01.07.2024,4.92
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 40 A,uppsettur og tengdur öðru megin 3X,01.07.2024,3.51
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 400 A ,"festur á botnplötu og tengdur, borgöt innifalin",01.12.2007,32.95
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 400 A ,uppsettur og tengdur,01.12.2007,27.46
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 400 A ,uppsettur og tengdur öðru megin 3X,01.12.2007,21.81
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 50 A,"festur á botnplötu og tengdur, borgöt innifalin",01.07.2024,5.9
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 50 A,uppsettur og tengdur,01.07.2024,4.92
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 50 A,uppsettur og tengdur öðru megin 3X,01.07.2024,3.51
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 500 A,"festur á botnplötu og tengdur, borgöt innifalin",01.12.2007,42.22
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 500 A,uppsettur og tengdur,01.12.2007,35.18
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 500 A,uppsettur og tengdur öðru megin 3X,01.12.2007,26.09
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 63 A,"festur á botnplötu og tengdur, borgöt innifalin",01.07.2024,5.9
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 63 A,uppsettur og tengdur,01.07.2024,4.92
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 63 A,uppsettur og tengdur öðru megin 3X,01.07.2024,3.51
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 630 A,"festur á botnplötu og tengdur, borgöt innifalin",01.12.2007,43.42
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 630 A,uppsettur og tengdur,01.12.2007,36.18
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 630 A,uppsettur og tengdur öðru megin 3X,01.12.2007,27.09
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 80 A,"festur á botnplötu og tengdur, borgöt innifalin",01.07.2024,6.98
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 80 A,uppsettur og tengdur,01.07.2024,5.82
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 80 A,uppsettur og tengdur öðru megin 3X,01.07.2024,4.41
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 800 A,"festur á botnplötu og tengdur, borgöt innifalin",31.10.2017,78.31
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 800 A,uppsettur og tengdur,31.10.2017,65.3
LÁGSPENNUKERFI,Afl- og mótorrofar,Aflrofi 800 A,uppsettur og tengdur öðru megin 3X,31.10.2017,37.2
LÁGSPENNUKERFI,Afl- og mótorrofar,Mótorrofi 100 A,"uppsetning og tenging, vír og raðtengi innifalin, samsett verð",19.05.2016,26.52
LÁGSPENNUKERFI,Afl- og mótorrofar,Mótorrofi 1200 A,"festur á botnplötu og tengdur, borgöt innifalin",19.05.2016,113.2
LÁGSPENNUKERFI,Afl- og mótorrofar,Mótorrofi 1200 A,uppsettur og tengdur,18.05.2016,94.3
LÁGSPENNUKERFI,Afl- og mótorrofar,Mótorrofi 1200 A,uppsettur og tengdur öðru megin 3X,19.05.2016,52.2
LÁGSPENNUKERFI,Afl- og mótorrofar,Mótorrofi 125 A,"festur á botnplötu og tengdur, borgöt innifalin",19.05.2016,12.38
LÁGSPENNUKERFI,Afl- og mótorrofar,Mótorrofi 125 A,uppsettur og tengdur,18.05.2016,10.32
LÁGSPENNUKERFI,Afl- og mótorrofar,Mótorrofi 125 A,uppsettur og tengdur öðru megin 3X,19.05.2016,7.56
LÁGSPENNUKERFI,Afl- og mótorrofar,Mótorrofi 16 A,"festur á botnplötu og tengdur, borgöt innifalin",19.05.2016,3.31
LÁGSPENNUKERFI,Afl- og mótorrofar,Mótorrofi 16 A,uppsettur og tengdur,18.05.2016,2.76
LÁGSPENNUKERFI,Afl- og mótorrofar,Mótorrofi 16 A,uppsettur og tengdur öðru megin 3X,19.05.2016,2.13
LÁGSPENNUKERFI,Afl- og mótorrofar,Mótorrofi 1600 A ,"festur á botnplötu og tengdur, borgöt innifalin",19.05.2016,163.63
LÁGSPENNUKERFI,Afl- og mótorrofar,Mótorrofi 1600 A ,uppsettur og tengdur,18.05.2016,136.18
LÁGSPENNUKERFI,Afl- og mótorrofar,Mótorrofi 1600 A ,uppsettur og tengdur öðru megin 3X,19.05.2016,73.25
LÁGSPENNUKERFI,Afl- og mótorrofar,Mótorrofi 1x10 A,"uppsetning og tenging, vír og raðtengi innifalin, samsett verð",19.05.2016,3.16
LÁGSPENNUKERFI,Afl- og mótorrofar,Mótorrofi 1x20 A,"uppsetning og tenging, vír og raðtengi innifalin, samsett verð",19.05.2016,3.91
LÁGSPENNUKERFI,Afl- og mótorrofar,Mótorrofi 1x63 A,"uppsetning og tenging, vír og raðtengi innifalin, samsett verð",19.05.2016,5.19
LÁGSPENNUKERFI,Afl- og mótorrofar,Mótorrofi 200 A,-,18.05.2016,16.1
LÁGSPENNUKERFI,Afl- og mótorrofar,Mótorrofi 200 A,"festur á botnplötu og tengdur, borgöt innifalin",19.05.2016,19.32
LÁGSPENNUKERFI,Afl- og mótorrofar,Mótorrofi 200 A,uppsettur og tengdur öðru megin 3X,19.05.2016,11.9
LÁGSPENNUKERFI,Afl- og mótorrofar,Mótorrofi 2000 A,"festur á botnplötu og tengdur, borgöt innifalin",19.05.2016,237.2
LÁGSPENNUKERFI,Afl- og mótorrofar,Mótorrofi 2000 A,uppsettur og tengdur,18.05.2016,196.66
LÁGSPENNUKERFI,Afl- og mótorrofar,Mótorrofi 2000 A,uppsettur og tengdur öðru megin 3X,19.05.2016,102.8
LÁGSPENNUKERFI,Afl- og mótorrofar,Mótorrofi 25 A,"festur á botnplötu og tengdur, borgöt innifalin",19.05.2016,4.39
LÁGSPENNUKERFI,Afl- og mótorrofar,Mótorrofi 25 A,uppsettur og tengdur,18.05.2016,3.66
LÁGSPENNUKERFI,Afl- og mótorrofar,Mótorrofi 25 A,uppsettur og tengdur öðru megin 3X,19.05.2016,2.73
LÁGSPENNUKERFI,Afl- og mótorrofar,Mótorrofi 315 A,"festur á botnplötu og tengdur, borgöt innifalin",19.05.2016,27.5
LÁGSPENNUKERFI,Afl- og mótorrofar,Mótorrofi 315 A,uppsettur og tengdur,18.05.2016,22.92
LÁGSPENNUKERFI,Afl- og mótorrofar,Mótorrofi 315 A,uppsettur og tengdur öðru megin 3X,19.05.2016,17.16
LÁGSPENNUKERFI,Afl- og mótorrofar,Mótorrofi 3x10 A,"uppsetning og tenging, vír og raðtengi innifalin, samsett verð",19.05.2016,10.07
